<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,09/11/18,14:48,111180.0,111270.0,111100.0,111240.0,1904
SPFB.RTS-12.18,1,09/11/18,14:49,111220.0,111250.0,111170.0,111180.0,1066
SPFB.RTS-12.18,1,09/11/18,14:50,111170.0,111250.0,111120.0,111230.0,1452
SPFB.RTS-12.18,1,09/11/18,14:51,111240.0,111420.0,111220.0,111410.0,1686
SPFB.RTS-12.18,1,09/11/18,14:52,111400.0,111420.0,111350.0,111370.0,762
SPFB.RTS-12.18,1,09/11/18,14:53,111370.0,111370.0,111230.0,111250.0,1217
SPFB.RTS-12.18,1,09/11/18,14:54,111250.0,111350.0,111230.0,111340.0,505
SPFB.RTS-12.18,1,09/11/18,14:55,111330.0,111370.0,111270.0,111370.0,584
SPFB.RTS-12.18,1,09/11/18,14:56,111370.0,111380.0,111310.0,111380.0,746
SPFB.RTS-12.18,1,09/11/18,14:57,111380.0,111380.0,111300.0,111300.0,308
SPFB.RTS-12.18,1,09/11/18,14:58,111300.0,111330.0,111290.0,111310.0,325
SPFB.RTS-12.18,1,09/11/18,14:59,111310.0,111370.0,111250.0,111370.0,437
SPFB.RTS-12.18,1,09/11/18,15:00,111350.0,111380.0,111290.0,111360.0,635
SPFB.RTS-12.18,1,09/11/18,15:01,111350.0,111390.0,111310.0,111380.0,657
SPFB.RTS-12.18,1,09/11/18,15:02,111370.0,111510.0,111370.0,111480.0,1590
SPFB.RTS-12.18,1,09/11/18,15:03,111480.0,111530.0,111440.0,111480.0,1120
SPFB.RTS-12.18,1,09/11/18,15:04,111500.0,111560.0,111490.0,111560.0,658
SPFB.RTS-12.18,1,09/11/18,15:05,111560.0,111570.0,111460.0,111490.0,1125
SPFB.RTS-12.18,1,09/11/18,15:06,111480.0,111490.0,111440.0,111460.0,772
SPFB.RTS-12.18,1,09/11/18,15:07,111460.0,111470.0,111400.0,111430.0,732
SPFB.RTS-12.18,1,09/11/18,15:08,111430.0,111510.0,111390.0,111510.0,1230
SPFB.RTS-12.18,1,09/11/18,15:09,111500.0,111510.0,111450.0,111470.0,608
SPFB.RTS-12.18,1,09/11/18,15:10,111480.0,111480.0,111430.0,111450.0,367
SPFB.RTS-12.18,1,09/11/18,15:11,111450.0,111460.0,111410.0,111460.0,546
SPFB.RTS-12.18,1,09/11/18,15:12,111450.0,111450.0,111380.0,111410.0,594
SPFB.RTS-12.18,1,09/11/18,15:13,111410.0,111420.0,111330.0,111370.0,949
SPFB.RTS-12.18,1,09/11/18,15:14,111370.0,111420.0,111350.0,111400.0,540
SPFB.RTS-12.18,1,09/11/18,15:15,111400.0,111410.0,111350.0,111360.0,198
SPFB.RTS-12.18,1,09/11/18,15:16,111360.0,111420.0,111330.0,111410.0,381
SPFB.RTS-12.18,1,09/11/18,15:17,111410.0,111440.0,111400.0,111400.0,303
SPFB.RTS-12.18,1,09/11/18,15:18,111410.0,111450.0,111390.0,111390.0,335
SPFB.RTS-12.18,1,09/11/18,15:19,111400.0,111450.0,111350.0,111430.0,575
SPFB.RTS-12.18,1,09/11/18,15:20,111440.0,111480.0,111420.0,111470.0,295
SPFB.RTS-12.18,1,09/11/18,15:21,111460.0,111510.0,111440.0,111450.0,502
SPFB.RTS-12.18,1,09/11/18,15:22,111440.0,111510.0,111430.0,111500.0,452
SPFB.RTS-12.18,1,09/11/18,15:23,111490.0,111500.0,111420.0,111430.0,274
SPFB.RTS-12.18,1,09/11/18,15:24,111430.0,111460.0,111400.0,111440.0,404
SPFB.RTS-12.18,1,09/11/18,15:25,111440.0,111450.0,111420.0,111440.0,197
SPFB.RTS-12.18,1,09/11/18,15:26,111440.0,111440.0,111380.0,111430.0,692
SPFB.RTS-12.18,1,09/11/18,15:27,111420.0,111420.0,111380.0,111410.0,154
SPFB.RTS-12.18,1,09/11/18,15:28,111410.0,111470.0,111410.0,111460.0,174
SPFB.RTS-12.18,1,09/11/18,15:29,111460.0,111460.0,111410.0,111440.0,532
SPFB.RTS-12.18,1,09/11/18,15:30,111460.0,111470.0,111410.0,111420.0,478
SPFB.RTS-12.18,1,09/11/18,15:31,111420.0,111440.0,111390.0,111390.0,351
SPFB.RTS-12.18,1,09/11/18,15:32,111390.0,111430.0,111380.0,111390.0,354
SPFB.RTS-12.18,1,09/11/18,15:33,111410.0,111440.0,111380.0,111400.0,378
SPFB.RTS-12.18,1,09/11/18,15:34,111410.0,111410.0,111310.0,111320.0,806
SPFB.RTS-12.18,1,09/11/18,15:35,111310.0,111370.0,111300.0,111330.0,631
SPFB.RTS-12.18,1,09/11/18,15:36,111320.0,111400.0,111310.0,111370.0,362
SPFB.RTS-12.18,1,09/11/18,15:37,111370.0,111400.0,111340.0,111350.0,377
SPFB.RTS-12.18,1,09/11/18,15:38,111330.0,111470.0,111300.0,111450.0,1678
SPFB.RTS-12.18,1,09/11/18,15:39,111450.0,111490.0,111440.0,111480.0,753
SPFB.RTS-12.18,1,09/11/18,15:40,111480.0,111520.0,111460.0,111480.0,546
SPFB.RTS-12.18,1,09/11/18,15:41,111500.0,111540.0,111480.0,111520.0,859
SPFB.RTS-12.18,1,09/11/18,15:42,111500.0,111500.0,111430.0,111440.0,589
SPFB.RTS-12.18,1,09/11/18,15:43,111440.0,111460.0,111400.0,111460.0,346
SPFB.RTS-12.18,1,09/11/18,15:44,111450.0,111500.0,111440.0,111450.0,469
SPFB.RTS-12.18,1,09/11/18,15:45,111460.0,111470.0,111410.0,111460.0,310
SPFB.RTS-12.18,1,09/11/18,15:46,111450.0,111460.0,111420.0,111420.0,180
SPFB.RTS-12.18,1,09/11/18,15:47,111420.0,111440.0,111400.0,111410.0,480
SPFB.RTS-12.18,1,09/11/18,15:48,111420.0,111490.0,111400.0,111460.0,616
SPFB.RTS-12.18,1,09/11/18,15:49,111460.0,111490.0,111450.0,111480.0,363
SPFB.RTS-12.18,1,09/11/18,15:50,111490.0,111500.0,111440.0,111480.0,292
SPFB.RTS-12.18,1,09/11/18,15:51,111470.0,111520.0,111460.0,111490.0,348
SPFB.RTS-12.18,1,09/11/18,15:52,111500.0,111500.0,111430.0,111450.0,188
SPFB.RTS-12.18,1,09/11/18,15:53,111440.0,111510.0,111440.0,111500.0,248
SPFB.RTS-12.18,1,09/11/18,15:54,111500.0,111540.0,111500.0,111530.0,439
SPFB.RTS-12.18,1,09/11/18,15:55,111530.0,111550.0,111500.0,111500.0,503
SPFB.RTS-12.18,1,09/11/18,15:56,111510.0,111550.0,111500.0,111520.0,166
SPFB.RTS-12.18,1,09/11/18,15:57,111540.0,111540.0,111520.0,111540.0,158
SPFB.RTS-12.18,1,09/11/18,15:58,111550.0,111570.0,111540.0,111550.0,958
SPFB.RTS-12.18,1,09/11/18,15:59,111540.0,111550.0,111510.0,111520.0,359
SPFB.RTS-12.18,1,09/11/18,16:00,111520.0,111540.0,111500.0,111500.0,363
SPFB.RTS-12.18,1,09/11/18,16:01,111500.0,111530.0,111500.0,111520.0,466
SPFB.RTS-12.18,1,09/11/18,16:02,111520.0,111570.0,111490.0,111530.0,986
SPFB.RTS-12.18,1,09/11/18,16:03,111540.0,111630.0,111530.0,111630.0,1361
SPFB.RTS-12.18,1,09/11/18,16:04,111630.0,111630.0,111540.0,111540.0,482
SPFB.RTS-12.18,1,09/11/18,16:05,111550.0,111650.0,111530.0,111630.0,584
SPFB.RTS-12.18,1,09/11/18,16:06,111610.0,111620.0,111520.0,111540.0,581
SPFB.RTS-12.18,1,09/11/18,16:07,111550.0,111560.0,111510.0,111520.0,637
SPFB.RTS-12.18,1,09/11/18,16:08,111510.0,111540.0,111470.0,111490.0,1225
SPFB.RTS-12.18,1,09/11/18,16:09,111500.0,111520.0,111480.0,111490.0,308
SPFB.RTS-12.18,1,09/11/18,16:10,111490.0,111510.0,111440.0,111500.0,789
SPFB.RTS-12.18,1,09/11/18,16:11,111500.0,111510.0,111420.0,111440.0,693
SPFB.RTS-12.18,1,09/11/18,16:12,111440.0,111490.0,111420.0,111450.0,517
SPFB.RTS-12.18,1,09/11/18,16:13,111460.0,111520.0,111460.0,111490.0,567
SPFB.RTS-12.18,1,09/11/18,16:14,111500.0,111500.0,111460.0,111470.0,259
SPFB.RTS-12.18,1,09/11/18,16:15,111460.0,111470.0,111420.0,111420.0,360
SPFB.RTS-12.18,1,09/11/18,16:16,111420.0,111430.0,111350.0,111380.0,1139
SPFB.RTS-12.18,1,09/11/18,16:17,111390.0,111430.0,111380.0,111430.0,326
SPFB.RTS-12.18,1,09/11/18,16:18,111430.0,111440.0,111390.0,111410.0,314
SPFB.RTS-12.18,1,09/11/18,16:19,111400.0,111490.0,111400.0,111480.0,497
SPFB.RTS-12.18,1,09/11/18,16:20,111480.0,111560.0,111470.0,111520.0,1147
SPFB.RTS-12.18,1,09/11/18,16:21,111530.0,111550.0,111510.0,111520.0,200
SPFB.RTS-12.18,1,09/11/18,16:22,111520.0,111580.0,111510.0,111560.0,850
SPFB.RTS-12.18,1,09/11/18,16:23,111560.0,111580.0,111540.0,111570.0,307
SPFB.RTS-12.18,1,09/11/18,16:24,111570.0,111570.0,111540.0,111550.0,147
SPFB.RTS-12.18,1,09/11/18,16:25,111550.0,111570.0,111530.0,111530.0,252
SPFB.RTS-12.18,1,09/11/18,16:26,111540.0,111550.0,111490.0,111510.0,442
SPFB.RTS-12.18,1,09/11/18,16:27,111500.0,111520.0,111470.0,111520.0,327
SPFB.RTS-12.18,1,09/11/18,16:28,111530.0,111540.0,111510.0,111530.0,131
SPFB.RTS-12.18,1,09/11/18,16:29,111530.0,111530.0,111500.0,111520.0,120
SPFB.RTS-12.18,1,09/11/18,16:30,111520.0,111550.0,111510.0,111540.0,199
SPFB.RTS-12.18,1,09/11/18,16:31,111540.0,111550.0,111450.0,111480.0,856
SPFB.RTS-12.18,1,09/11/18,16:32,111480.0,111510.0,111460.0,111500.0,370
SPFB.RTS-12.18,1,09/11/18,16:33,111480.0,111480.0,111440.0,111470.0,955
SPFB.RTS-12.18,1,09/11/18,16:34,111460.0,111460.0,111410.0,111420.0,575
SPFB.RTS-12.18,1,09/11/18,16:35,111430.0,111450.0,111370.0,111400.0,1172
SPFB.RTS-12.18,1,09/11/18,16:36,111400.0,111460.0,111390.0,111440.0,557
SPFB.RTS-12.18,1,09/11/18,16:37,111450.0,111500.0,111430.0,111490.0,551
SPFB.RTS-12.18,1,09/11/18,16:38,111490.0,111500.0,111450.0,111480.0,525
SPFB.RTS-12.18,1,09/11/18,16:39,111480.0,111500.0,111470.0,111480.0,213
SPFB.RTS-12.18,1,09/11/18,16:40,111490.0,111510.0,111480.0,111510.0,154
SPFB.RTS-12.18,1,09/11/18,16:41,111510.0,111530.0,111490.0,111530.0,241
SPFB.RTS-12.18,1,09/11/18,16:42,111520.0,111730.0,111520.0,111710.0,2021
SPFB.RTS-12.18,1,09/11/18,16:43,111720.0,111730.0,111630.0,111630.0,697
SPFB.RTS-12.18,1,09/11/18,16:44,111640.0,111700.0,111630.0,111680.0,601
SPFB.RTS-12.18,1,09/11/18,16:45,111690.0,111800.0,111680.0,111740.0,1491
SPFB.RTS-12.18,1,09/11/18,16:46,111750.0,111760.0,111700.0,111710.0,571
SPFB.RTS-12.18,1,09/11/18,16:47,111720.0,111750.0,111670.0,111670.0,430
SPFB.RTS-12.18,1,09/11/18,16:48,111690.0,111690.0,111570.0,111620.0,909
SPFB.RTS-12.18,1,09/11/18,16:49,111630.0,111680.0,111610.0,111670.0,497
SPFB.RTS-12.18,1,09/11/18,16:50,111670.0,111680.0,111620.0,111640.0,483
SPFB.RTS-12.18,1,09/11/18,16:51,111630.0,111630.0,111540.0,111580.0,585
SPFB.RTS-12.18,1,09/11/18,16:52,111580.0,111620.0,111520.0,111580.0,875
SPFB.RTS-12.18,1,09/11/18,16:53,111590.0,111610.0,111500.0,111510.0,682
SPFB.RTS-12.18,1,09/11/18,16:54,111510.0,111600.0,111500.0,111600.0,304
SPFB.RTS-12.18,1,09/11/18,16:55,111600.0,111640.0,111590.0,111640.0,391
SPFB.RTS-12.18,1,09/11/18,16:56,111630.0,111640.0,111560.0,111560.0,345
SPFB.RTS-12.18,1,09/11/18,16:57,111560.0,111560.0,111470.0,111480.0,1090
SPFB.RTS-12.18,1,09/11/18,16:58,111480.0,111510.0,111430.0,111490.0,826
SPFB.RTS-12.18,1,09/11/18,16:59,111500.0,111570.0,111490.0,111510.0,774
SPFB.RTS-12.18,1,09/11/18,17:00,111510.0,111550.0,111490.0,111550.0,608
SPFB.RTS-12.18,1,09/11/18,17:01,111550.0,111560.0,111380.0,111420.0,1583
SPFB.RTS-12.18,1,09/11/18,17:02,111430.0,111500.0,111390.0,111480.0,360
SPFB.RTS-12.18,1,09/11/18,17:03,111470.0,111510.0,111430.0,111490.0,619
SPFB.RTS-12.18,1,09/11/18,17:04,111490.0,111640.0,111480.0,111640.0,1114
SPFB.RTS-12.18,1,09/11/18,17:05,111640.0,111780.0,111630.0,111750.0,1513
SPFB.RTS-12.18,1,09/11/18,17:06,111760.0,111760.0,111680.0,111680.0,481
SPFB.RTS-12.18,1,09/11/18,17:07,111680.0,111730.0,111660.0,111690.0,1235
SPFB.RTS-12.18,1,09/11/18,17:08,111690.0,111710.0,111630.0,111640.0,331
SPFB.RTS-12.18,1,09/11/18,17:09,111650.0,111710.0,111640.0,111700.0,296
SPFB.RTS-12.18,1,09/11/18,17:10,111700.0,111790.0,111670.0,111770.0,1224
SPFB.RTS-12.18,1,09/11/18,17:11,111780.0,111840.0,111750.0,111770.0,805
SPFB.RTS-12.18,1,09/11/18,17:12,111770.0,111780.0,111680.0,111720.0,636
SPFB.RTS-12.18,1,09/11/18,17:13,111740.0,111740.0,111680.0,111700.0,521
SPFB.RTS-12.18,1,09/11/18,17:14,111710.0,111730.0,111680.0,111710.0,450
SPFB.RTS-12.18,1,09/11/18,17:15,111700.0,111710.0,111600.0,111620.0,520
SPFB.RTS-12.18,1,09/11/18,17:16,111620.0,111680.0,111610.0,111680.0,458
SPFB.RTS-12.18,1,09/11/18,17:17,111680.0,111700.0,111630.0,111630.0,366
SPFB.RTS-12.18,1,09/11/18,17:18,111620.0,111640.0,111540.0,111580.0,1172
SPFB.RTS-12.18,1,09/11/18,17:19,111570.0,111610.0,111560.0,111580.0,591
SPFB.RTS-12.18,1,09/11/18,17:20,111590.0,111590.0,111530.0,111580.0,273
SPFB.RTS-12.18,1,09/11/18,17:21,111580.0,111580.0,111510.0,111540.0,368
SPFB.RTS-12.18,1,09/11/18,17:22,111550.0,111560.0,111510.0,111510.0,266
SPFB.RTS-12.18,1,09/11/18,17:23,111510.0,111560.0,111500.0,111550.0,271
SPFB.RTS-12.18,1,09/11/18,17:24,111550.0,111590.0,111520.0,111590.0,232
SPFB.RTS-12.18,1,09/11/18,17:25,111590.0,111610.0,111490.0,111520.0,766
SPFB.RTS-12.18,1,09/11/18,17:26,111530.0,111570.0,111520.0,111540.0,220
SPFB.RTS-12.18,1,09/11/18,17:27,111530.0,111530.0,111500.0,111510.0,134
SPFB.RTS-12.18,1,09/11/18,17:28,111510.0,111560.0,111500.0,111540.0,268
SPFB.RTS-12.18,1,09/11/18,17:29,111550.0,111580.0,111540.0,111570.0,273
SPFB.RTS-12.18,1,09/11/18,17:30,111570.0,111570.0,111460.0,111480.0,895
SPFB.RTS-12.18,1,09/11/18,17:31,111480.0,111500.0,111350.0,111400.0,1926
SPFB.RTS-12.18,1,09/11/18,17:32,111400.0,111430.0,111330.0,111390.0,1167
SPFB.RTS-12.18,1,09/11/18,17:33,111380.0,111480.0,111280.0,111410.0,1861
SPFB.RTS-12.18,1,09/11/18,17:34,111420.0,111570.0,111400.0,111500.0,1198
SPFB.RTS-12.18,1,09/11/18,17:35,111500.0,111510.0,111430.0,111460.0,439
SPFB.RTS-12.18,1,09/11/18,17:36,111460.0,111460.0,111400.0,111460.0,380
SPFB.RTS-12.18,1,09/11/18,17:37,111460.0,111520.0,111430.0,111430.0,329
SPFB.RTS-12.18,1,09/11/18,17:38,111430.0,111430.0,111360.0,111380.0,468
SPFB.RTS-12.18,1,09/11/18,17:39,111380.0,111410.0,111330.0,111390.0,650
SPFB.RTS-12.18,1,09/11/18,17:40,111370.0,111420.0,111270.0,111310.0,785
SPFB.RTS-12.18,1,09/11/18,17:41,111310.0,111360.0,111300.0,111330.0,832
SPFB.RTS-12.18,1,09/11/18,17:42,111320.0,111360.0,111290.0,111300.0,555
SPFB.RTS-12.18,1,09/11/18,17:43,111290.0,111370.0,111270.0,111360.0,622
SPFB.RTS-12.18,1,09/11/18,17:44,111360.0,111370.0,111180.0,111230.0,1791
SPFB.RTS-12.18,1,09/11/18,17:45,111230.0,111240.0,111180.0,111190.0,1310
SPFB.RTS-12.18,1,09/11/18,17:46,111180.0,111250.0,111170.0,111220.0,957
SPFB.RTS-12.18,1,09/11/18,17:47,111210.0,111260.0,111200.0,111200.0,441
SPFB.RTS-12.18,1,09/11/18,17:48,111200.0,111260.0,111190.0,111240.0,317
SPFB.RTS-12.18,1,09/11/18,17:49,111250.0,111350.0,111250.0,111300.0,1286
SPFB.RTS-12.18,1,09/11/18,17:50,111300.0,111390.0,111290.0,111380.0,1254
SPFB.RTS-12.18,1,09/11/18,17:51,111390.0,111410.0,111310.0,111310.0,855
SPFB.RTS-12.18,1,09/11/18,17:52,111320.0,111420.0,111310.0,111390.0,1067
SPFB.RTS-12.18,1,09/11/18,17:53,111400.0,111410.0,111210.0,111210.0,2242
SPFB.RTS-12.18,1,09/11/18,17:54,111220.0,111320.0,111090.0,111250.0,4635
SPFB.RTS-12.18,1,09/11/18,17:55,111250.0,111280.0,111190.0,111200.0,720
SPFB.RTS-12.18,1,09/11/18,17:56,111200.0,111240.0,111180.0,111210.0,503
SPFB.RTS-12.18,1,09/11/18,17:57,111190.0,111220.0,111160.0,111220.0,490
SPFB.RTS-12.18,1,09/11/18,17:58,111210.0,111210.0,111170.0,111170.0,329
SPFB.RTS-12.18,1,09/11/18,17:59,111160.0,111170.0,111100.0,111140.0,569
SPFB.RTS-12.18,1,09/11/18,18:00,111130.0,111180.0,111120.0,111170.0,570
SPFB.RTS-12.18,1,09/11/18,18:01,111160.0,111340.0,111130.0,111330.0,1297
SPFB.RTS-12.18,1,09/11/18,18:02,111330.0,111350.0,111280.0,111300.0,687
SPFB.RTS-12.18,1,09/11/18,18:03,111300.0,111320.0,111250.0,111260.0,816
SPFB.RTS-12.18,1,09/11/18,18:04,111260.0,111350.0,111240.0,111320.0,431
SPFB.RTS-12.18,1,09/11/18,18:05,111310.0,111350.0,111270.0,111320.0,391
SPFB.RTS-12.18,1,09/11/18,18:06,111320.0,111390.0,111320.0,111350.0,441
SPFB.RTS-12.18,1,09/11/18,18:07,111340.0,111480.0,111340.0,111470.0,721
SPFB.RTS-12.18,1,09/11/18,18:08,111470.0,111480.0,111390.0,111400.0,1081
SPFB.RTS-12.18,1,09/11/18,18:09,111390.0,111400.0,111350.0,111360.0,266
SPFB.RTS-12.18,1,09/11/18,18:10,111350.0,111360.0,111250.0,111260.0,917
SPFB.RTS-12.18,1,09/11/18,18:11,111250.0,111320.0,111240.0,111300.0,678
SPFB.RTS-12.18,1,09/11/18,18:12,111290.0,111330.0,111250.0,111270.0,500
SPFB.RTS-12.18,1,09/11/18,18:13,111270.0,111300.0,111240.0,111280.0,295
SPFB.RTS-12.18,1,09/11/18,18:14,111280.0,111290.0,111220.0,111250.0,540
SPFB.RTS-12.18,1,09/11/18,18:15,111250.0,111300.0,111250.0,111300.0,178
SPFB.RTS-12.18,1,09/11/18,18:16,111300.0,111310.0,111230.0,111270.0,280
SPFB.RTS-12.18,1,09/11/18,18:17,111280.0,111340.0,111250.0,111330.0,382
SPFB.RTS-12.18,1,09/11/18,18:18,111330.0,111360.0,111290.0,111310.0,210
SPFB.RTS-12.18,1,09/11/18,18:19,111320.0,111380.0,111300.0,111360.0,367
SPFB.RTS-12.18,1,09/11/18,18:20,111360.0,111380.0,111320.0,111370.0,544
SPFB.RTS-12.18,1,09/11/18,18:21,111380.0,111420.0,111350.0,111350.0,542
SPFB.RTS-12.18,1,09/11/18,18:22,111350.0,111410.0,111340.0,111360.0,488
SPFB.RTS-12.18,1,09/11/18,18:23,111360.0,111360.0,110920.0,110960.0,5361
SPFB.RTS-12.18,1,09/11/18,18:24,110970.0,111130.0,110950.0,111120.0,1813
SPFB.RTS-12.18,1,09/11/18,18:25,111130.0,111150.0,111090.0,111130.0,710
SPFB.RTS-12.18,1,09/11/18,18:26,111140.0,111230.0,111110.0,111200.0,2084
SPFB.RTS-12.18,1,09/11/18,18:27,111200.0,111230.0,111190.0,111230.0,812
SPFB.RTS-12.18,1,09/11/18,18:28,111220.0,111250.0,111170.0,111220.0,854
SPFB.RTS-12.18,1,09/11/18,18:29,111200.0,111230.0,111170.0,111210.0,594
SPFB.RTS-12.18,1,09/11/18,18:30,111220.0,111340.0,111210.0,111320.0,1259
SPFB.RTS-12.18,1,09/11/18,18:31,111320.0,111370.0,111280.0,111350.0,1251
SPFB.RTS-12.18,1,09/11/18,18:32,111360.0,111440.0,111340.0,111400.0,1592
SPFB.RTS-12.18,1,09/11/18,18:33,111400.0,111490.0,111400.0,111470.0,766
SPFB.RTS-12.18,1,09/11/18,18:34,111470.0,111550.0,111440.0,111480.0,1330
SPFB.RTS-12.18,1,09/11/18,18:35,111480.0,111490.0,111430.0,111460.0,747
SPFB.RTS-12.18,1,09/11/18,18:36,111460.0,111570.0,111460.0,111550.0,1262
SPFB.RTS-12.18,1,09/11/18,18:37,111560.0,111610.0,111540.0,111600.0,1018
SPFB.RTS-12.18,1,09/11/18,18:38,111600.0,111640.0,111580.0,111640.0,975
SPFB.RTS-12.18,1,09/11/18,18:39,111630.0,111650.0,111590.0,111640.0,997
SPFB.RTS-12.18,1,09/11/18,18:40,111640.0,111690.0,111630.0,111640.0,1799
SPFB.RTS-12.18,1,09/11/18,18:41,111660.0,111710.0,111580.0,111620.0,1794
SPFB.RTS-12.18,1,09/11/18,18:42,111630.0,111680.0,111580.0,111580.0,1373
SPFB.RTS-12.18,1,09/11/18,18:43,111580.0,111620.0,111560.0,111590.0,1102
SPFB.RTS-12.18,1,09/11/18,18:44,111580.0,111610.0,111530.0,111530.0,522
SPFB.RTS-12.18,1,09/11/18,18:45,111550.0,111550.0,111460.0,111530.0,2260
SPFB.RTS-12.18,1,09/11/18,18:46,111510.0,111510.0,111510.0,111510.0,1
SPFB.RTS-12.18,1,09/11/18,19:01,111420.0,111700.0,111400.0,111620.0,2407
SPFB.RTS-12.18,1,09/11/18,19:02,111620.0,111640.0,111530.0,111540.0,590
SPFB.RTS-12.18,1,09/11/18,19:03,111550.0,111590.0,111530.0,111560.0,295
SPFB.RTS-12.18,1,09/11/18,19:04,111550.0,111600.0,111530.0,111560.0,480
SPFB.RTS-12.18,1,09/11/18,19:05,111560.0,111570.0,111500.0,111530.0,728
SPFB.RTS-12.18,1,09/11/18,19:06,111530.0,111530.0,111450.0,111500.0,1038
SPFB.RTS-12.18,1,09/11/18,19:07,111490.0,111550.0,111480.0,111500.0,777
SPFB.RTS-12.18,1,09/11/18,19:08,111510.0,111580.0,111510.0,111570.0,705
SPFB.RTS-12.18,1,09/11/18,19:09,111560.0,111570.0,111480.0,111490.0,514
SPFB.RTS-12.18,1,09/11/18,19:10,111480.0,111510.0,111400.0,111420.0,665
SPFB.RTS-12.18,1,09/11/18,19:11,111420.0,111450.0,111350.0,111430.0,819
SPFB.RTS-12.18,1,09/11/18,19:12,111420.0,111430.0,111390.0,111420.0,342
SPFB.RTS-12.18,1,09/11/18,19:13,111420.0,111470.0,111390.0,111420.0,447
SPFB.RTS-12.18,1,09/11/18,19:14,111420.0,111430.0,111380.0,111410.0,411
SPFB.RTS-12.18,1,09/11/18,19:15,111400.0,111490.0,111390.0,111450.0,502
SPFB.RTS-12.18,1,09/11/18,19:16,111450.0,111580.0,111440.0,111540.0,865
SPFB.RTS-12.18,1,09/11/18,19:17,111540.0,111540.0,111450.0,111470.0,358
SPFB.RTS-12.18,1,09/11/18,19:18,111500.0,111510.0,111450.0,111480.0,277
SPFB.RTS-12.18,1,09/11/18,19:19,111480.0,111480.0,111400.0,111410.0,534
SPFB.RTS-12.18,1,09/11/18,19:20,111410.0,111450.0,111400.0,111450.0,301
SPFB.RTS-12.18,1,09/11/18,19:21,111460.0,111500.0,111440.0,111480.0,596
SPFB.RTS-12.18,1,09/11/18,19:22,111480.0,111560.0,111480.0,111530.0,748
SPFB.RTS-12.18,1,09/11/18,19:23,111520.0,111550.0,111500.0,111520.0,293
SPFB.RTS-12.18,1,09/11/18,19:24,111520.0,111530.0,111410.0,111410.0,283
SPFB.RTS-12.18,1,09/11/18,19:25,111400.0,111420.0,111330.0,111410.0,841
SPFB.RTS-12.18,1,09/11/18,19:26,111400.0,111420.0,111330.0,111420.0,230
SPFB.RTS-12.18,1,09/11/18,19:27,111410.0,111460.0,111370.0,111430.0,234
SPFB.RTS-12.18,1,09/11/18,19:28,111430.0,111470.0,111410.0,111420.0,330
SPFB.RTS-12.18,1,09/11/18,19:29,111420.0,111470.0,111410.0,111470.0,232
SPFB.RTS-12.18,1,09/11/18,19:30,111480.0,111520.0,111460.0,111500.0,652
SPFB.RTS-12.18,1,09/11/18,19:31,111500.0,111660.0,111490.0,111610.0,1136
SPFB.RTS-12.18,1,09/11/18,19:32,111620.0,111680.0,111620.0,111670.0,815
SPFB.RTS-12.18,1,09/11/18,19:33,111670.0,111770.0,111660.0,111720.0,1299
SPFB.RTS-12.18,1,09/11/18,19:34,111720.0,111720.0,111610.0,111620.0,556
SPFB.RTS-12.18,1,09/11/18,19:35,111620.0,111630.0,111570.0,111580.0,382
SPFB.RTS-12.18,1,09/11/18,19:36,111570.0,111610.0,111520.0,111600.0,792
SPFB.RTS-12.18,1,09/11/18,19:37,111600.0,111680.0,111580.0,111640.0,1096
SPFB.RTS-12.18,1,09/11/18,19:38,111640.0,111640.0,111490.0,111500.0,838
SPFB.RTS-12.18,1,09/11/18,19:39,111500.0,111580.0,111490.0,111510.0,375
SPFB.RTS-12.18,1,09/11/18,19:40,111520.0,111610.0,111490.0,111580.0,433
SPFB.RTS-12.18,1,09/11/18,19:41,111580.0,111580.0,111530.0,111540.0,254
SPFB.RTS-12.18,1,09/11/18,19:42,111550.0,111590.0,111480.0,111500.0,421
SPFB.RTS-12.18,1,09/11/18,19:43,111500.0,111530.0,111480.0,111500.0,266
SPFB.RTS-12.18,1,09/11/18,19:44,111500.0,111540.0,111460.0,111470.0,192
SPFB.RTS-12.18,1,09/11/18,19:45,111470.0,111500.0,111420.0,111490.0,397
SPFB.RTS-12.18,1,09/11/18,19:46,111480.0,111520.0,111450.0,111480.0,780
SPFB.RTS-12.18,1,09/11/18,19:47,111460.0,111460.0,111390.0,111400.0,343
SPFB.RTS-12.18,1,09/11/18,19:48,111410.0,111420.0,111340.0,111350.0,790
SPFB.RTS-12.18,1,09/11/18,19:49,111340.0,111360.0,111280.0,111290.0,1143
SPFB.RTS-12.18,1,09/11/18,19:50,111270.0,111380.0,111250.0,111350.0,409
SPFB.RTS-12.18,1,09/11/18,19:51,111350.0,111450.0,111340.0,111440.0,500
SPFB.RTS-12.18,1,09/11/18,19:52,111430.0,111470.0,111370.0,111370.0,397
SPFB.RTS-12.18,1,09/11/18,19:53,111380.0,111450.0,111380.0,111440.0,438
SPFB.RTS-12.18,1,09/11/18,19:54,111440.0,111470.0,111440.0,111460.0,99
SPFB.RTS-12.18,1,09/11/18,19:55,111450.0,111460.0,111400.0,111430.0,123
SPFB.RTS-12.18,1,09/11/18,19:56,111420.0,111460.0,111390.0,111400.0,195
